gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IFI27,15.33879741,-0.114014731,0.676624345,-0.168505215,0.866185841,0.938864474
CROCCP2,360.1524565,0.084294764,0.136008581,0.619775339,0.535405707,0.739542253
MST1P2,46.88634173,0.379373704,0.308923868,1.228049184,0.219428505,0.436465659
DOCK5,438.3710563,-1.201108722,0.220737662,-5.441340239,5.29E-08,9.61E-07
STX7,1093.088069,-0.632940162,0.136269332,-4.644773348,3.40E-06,4.42E-05
ZDHHC21,1344.175552,-0.663502575,0.131404051,-5.049331221,4.43E-07,6.89E-06
TJP1,4132.361292,-0.274386513,0.122806162,-2.234305743,0.025462963,0.093913244
SNORD73B,18.01749204,0.25835777,0.453030227,0.57028815,0.568482277,0.762723534
GOLGA8T,29.00810326,0.27753023,0.453884249,0.611455963,0.540897763,0.743410813
RPS18,57877.85646,-0.13891316,0.291467944,-0.476598416,0.633648112,0.807146831
CDKN2A,122.4799304,0.861480483,0.192158954,4.483165973,7.35E-06,8.89E-05
KCNJ12,39.87577249,-1.099555899,0.372500148,-2.951826741,0.003159001,0.017634465
PRPF31,5435.518289,-0.188954489,0.09974086,-1.894454183,0.05816475,0.175482255
CYP20A1,1143.473836,-0.475488813,0.23179703,-2.051315378,0.040236244,0.133640942
ABCF1,9501.955821,-0.0034605,0.081550252,-0.042433963,0.966152754,0.98641705
CLTB,1131.651213,0.840718767,0.157921461,5.323651147,1.02E-07,1.75E-06
KDM4B,1088.848195,0.273643002,0.243682995,1.122946645,0.261460155,0.487009342
ASB13,750.7588717,0.299376347,0.088299835,3.390451951,0.000697775,0.004936122
ARHGEF10L,214.9269188,-0.148052116,0.246286527,-0.601137697,0.547748277,0.748730297
FAM168B,4369.567688,-0.408384521,0.077706196,-5.25549494,1.48E-07,2.47E-06
ODR4,1256.019407,-0.263013005,0.122615493,-2.145022611,0.031951039,0.112267021
SLC48A1,517.447521,-1.007196837,0.147004872,-6.851452085,7.31E-12,2.27E-10
PRXL2B,903.9409424,0.627715429,0.165226945,3.799110544,0.000145216,0.001284779
FUZ,40.23969303,-0.843897881,0.42354482,-1.992464177,0.046320152,0.149058303
LARP4,1817.781652,0.004005202,0.151846798,0.026376595,0.978956962,0.992384912
USP19,1340.403068,-0.063715883,0.107702759,-0.591590071,0.554125124,0.753646669
EMC1-AS1,22.74880433,-0.622789607,0.372356609,-1.672562248,0.094413504,0.249785757
TGFBRAP1,714.9294875,-0.813545397,0.121931654,-6.672142742,2.52E-11,7.33E-10
SNRPE,2716.219667,0.037362939,0.149678971,0.249620496,0.802880847,0.908136309
SYT17,32.03003024,-1.303047132,1.690814538,-0.770662366,0.440907084,0.665348366
HMBOX1,423.7704413,-0.178622807,0.253308374,-0.705159502,0.480710981,0.697253168
AKR7L,43.39651078,0.063911932,0.316601794,0.201868509,0.840019521,0.926861034
GPM6A,2862.667327,8.91785367,0.36287531,24.57553167,2.31E-133,5.45E-130
LOC100506730,71.39829358,0.219087909,0.2430663,0.901350408,0.36740204,0.600686699
HERC4,1056.459289,-0.043244088,0.096461367,-0.448304743,0.653933278,0.821982337
GOLGA8R,106.7954351,0.301444459,0.395962712,0.761295065,0.446480847,0.670269075
ACBD5,1402.620072,0.015299761,0.132210112,0.115723075,0.907872018,0.957980707
VAMP7,1469.445726,-0.041160284,0.090464806,-0.454986705,0.649118804,0.81854679
GPANK1,1512.815859,0.017003874,0.158578949,0.107226555,0.914609249,0.962752713
DMAC2,435.3078276,-0.218361312,0.099904314,-2.18570453,0.028837229,0.10325891
MICOS10,446.2792853,0.510721676,0.175902872,2.903429994,0.003690995,0.020101501
LINC00339,154.044594,0.48811147,0.220977065,2.208878422,0.027183098,0.098685559
NOL11,1890.511504,0.127667474,0.187229572,0.681876658,0.495316946,0.707754786
RPS14P3,75.8322461,-0.173285926,0.19740282,-0.877829027,0.38003651,0.612203761
ZNF33A,1671.371828,0.086041227,0.247117421,0.348179528,0.727705362,0.868953746
RPL28,6125.676155,0.272399104,0.13225812,2.05960211,0.039436594,0.131705149
TIMM10,477.5071842,0.245544696,0.213241738,1.151485157,0.249532698,0.473231944
CD36,988.7656134,1.683814907,0.237260981,7.096889247,1.28E-12,4.24E-11
NPLOC4,2095.845599,0.202240004,0.215974662,0.936406162,0.349064106,0.58199666
PHACTR4,817.3061636,-0.111090533,0.146894134,-0.756262552,0.449491796,0.672771428
TMCO4,131.5859743,0.184882881,0.162929792,1.13473956,0.256484457,0.481483537
RPL3,15300.05683,0.057047846,0.226510363,0.251855348,0.801152874,0.907456845
ZNF414,82.59066403,0.274714876,0.222427907,1.235073779,0.216803047,0.433134099
PAAF1,315.532152,0.101580065,0.291837993,0.348070052,0.727787575,0.868989097
ZC3H14,1714.752841,-0.209059566,0.095775699,-2.182803858,0.029050257,0.103864102
ZBTB8OS,567.4366372,-0.052875922,0.151031265,-0.350099181,0.726264265,0.867942726
GRB7,205.6236717,-0.289495833,0.219309134,-1.320035454,0.186823181,0.394403462
PINK1-AS,400.6421619,-0.158213953,0.17484477,-0.904882389,0.365527698,0.59880854
PHB,2982.587068,0.114918778,0.181926143,0.631678193,0.52759718,0.73394393
PGM1,2555.3697,0.568875523,0.127943175,4.446313938,8.74E-06,0.000104034
TMEM259,1174.727198,-0.262039779,0.159260994,-1.645348126,0.099898041,0.259901691
RHNO1,613.4626612,0.018439833,0.128176337,0.143863003,0.885608651,0.948116126
GTF2H2,92.74170457,0.070831506,0.251490975,0.281646312,0.778214726,0.896084941
HLA-DOB,14.11337421,-0.083492834,0.678402874,-0.123072642,0.902049575,0.95533551
C1orf43,3354.909394,0.331662933,0.114025752,2.908666912,0.003629734,0.019859536
ATP7B,151.9497401,0.404358803,0.215690085,1.874721327,0.060831071,0.181144337
CERS3,7.14656835,-1.252626173,1.637743286,-0.764848914,0.444361517,0.668299882
ZMAT5,192.6538073,-0.111186886,0.134237631,-0.828284026,0.407509667,0.637280367
NIFK-AS1,105.5731796,-0.749345167,0.340001336,-2.20394771,0.027528022,0.099563797
ABHD16A,1608.088641,0.085726648,0.115572297,0.741757755,0.45823412,0.680038908
ASCC1,535.2983184,-0.027288561,0.152096732,-0.179415828,0.857611204,0.934769861
ANXA8,3.278107969,-0.270498988,0.830776281,-0.32559787,0.744728624,0.878171574
ODF2L,962.1418875,-0.278022578,0.107942429,-2.575656127,0.010005009,0.044932774
OSBPL2,719.832433,0.350344953,0.139115521,2.518374299,0.011789796,0.051492292
CHODL,5.054056747,1.552774769,0.947688792,1.638485947,0.101320363,0.262074814
KCTD10,932.272722,0.165337736,0.111857395,1.478111803,0.139377855,0.326050618
POGLUT1,352.1804534,0.019663617,0.154021515,0.127667989,0.898411724,0.9538738
ORC6,1049.914219,0.114060186,0.234665241,0.486054881,0.626928255,0.802697537
BBS9,238.6428069,-0.75529347,0.176605794,-4.276719648,1.90E-05,0.000209807
PRRT3,325.5481697,-0.042801562,0.190217727,-0.22501353,0.821968749,0.917507757
FBXO21,1091.485606,-0.128673293,0.077102017,-1.668870642,0.095143019,0.25098785
CSF2RA,17.20206526,2.176342835,0.733518737,2.966990104,0.003007306,0.016896152
COBLL1,201.4981481,-0.712109762,0.220731393,-3.226137214,0.001254732,0.008159709
FILIP1L,11.23814708,0.318925589,0.635649238,0.50173204,0.615856023,0.795924403
DDR1,2707.066054,0.509434067,0.177804925,2.865129104,0.004168393,0.022089672
ANKRD30B,3.551380094,2.459389921,1.024835363,2.399790259,0.016404468,0.067065621
SUCLG2,1161.247625,-0.02767981,0.311441512,-0.088876432,0.929180114,0.969502692
ACHE,28.57437631,-1.073935707,0.502636733,-2.136604106,0.032630205,0.114008785
DDO,4.728740381,0.50912518,0.765732826,0.664886188,0.50612329,0.716686199
FCGR2A,4.383636586,-0.312735322,0.809257022,-0.386447461,0.699165306,0.849800827
TAF15,1817.848056,-0.157148016,0.171335237,-0.917196127,0.359039876,0.592232941
ZNF174,300.9124359,0.008280062,0.160903538,0.05145979,0.958959143,0.98255196
NHEJ1,519.6482359,-0.551878994,0.095444422,-5.782202664,7.37E-09,1.54E-07
PIP4K2C,787.2233734,-0.149643192,0.18240724,-0.820379673,0.411999699,0.640469399
PEAK1,474.8301365,-0.050378333,0.213003767,-0.236513814,0.81303399,0.914061878
EPS8L1,468.0217726,1.776192947,0.350108182,5.073268886,3.91E-07,6.13E-06
ZNF552,358.5068391,-0.433945949,0.214318472,-2.024771573,0.042890825,0.140550685
EHMT1,1684.089743,-0.176784392,0.100350008,-1.761677907,0.078123733,0.217833865
MMRN2,1521.579126,0.336600581,0.330703304,1.017832533,0.308757549,0.539974292
VASH2,150.3971357,0.008781318,0.336335896,0.026108775,0.979170578,0.992384912
LINC01635,6.681658362,0.559530895,0.683584452,0.818524899,0.41305753,0.641499809
BCAP29,35.3330449,-0.564861582,0.333597651,-1.693242082,0.090409398,0.24168675
SENP1,581.1565125,-0.867893699,0.171638756,-5.056513575,4.27E-07,6.65E-06
SUN1,3689.598591,0.109766649,0.241802462,0.453951742,0.649863561,0.819132566
KMT5A,985.226935,0.297497793,0.165128815,1.801610412,0.071606722,0.204142187
ZBTB40,1330.459395,-0.075778999,0.19649583,-0.385651943,0.699754459,0.850017955
IGSF11,7.19768097,-0.301751535,1.461272675,-0.206499129,0.836401045,0.925177289
TUBB,86275.24369,-0.091567483,0.135167771,-0.677435771,0.498129509,0.709686323
CALCOCO1,565.1160465,-0.344899542,0.205877389,-1.675266744,0.093881907,0.248635777
HCN3,499.1403814,-0.086705247,0.144488405,-0.600084466,0.548449945,0.749073606
MARCHF6,2383.199306,0.040372448,0.148095284,0.272611297,0.785152027,0.899760037
BASP1,34.56677407,-8.112102778,1.211305345,-6.696992471,2.13E-11,6.25E-10
PCGF3,1087.149171,-0.273285855,0.114351862,-2.389868005,0.016854429,0.068453245
CNKSR1,13.78565698,-0.272842431,0.472023254,-0.578027519,0.56324554,0.759670926
LPGAT1,2486.485673,-0.122330546,0.164902,-0.741837855,0.458185582,0.680038908
RNF10,1807.741777,-0.215149225,0.088978532,-2.41799026,0.015606495,0.064238245
KBTBD11,1088.097601,0.570454506,0.213861492,2.667401692,0.007644025,0.036314065
SEC16A,2462.920323,-0.227262086,0.197428506,-1.151110804,0.249686654,0.473455319
IKBKB,474.7168398,0.110253182,0.118506712,0.930353902,0.352187878,0.585707883
PSME3,1983.555232,0.110985813,0.121445291,0.913874975,0.360782545,0.593742542
FIGNL1,1272.988674,-0.199288728,0.129457205,-1.539417814,0.123702328,0.300560005
CIB2,253.3704922,0.187287272,0.148684901,1.25962536,0.207804543,0.421782133
AAGAB,1331.499601,-0.023230599,0.121147507,-0.191754661,0.847934387,0.930538388
ASAP1,972.2054576,-0.617525516,0.19927056,-3.098929996,0.001942209,0.011798974
WDR83OS,1159.544527,0.424480108,0.1167748,3.635031756,0.000277946,0.002252757
ZNF436-AS1,94.9583368,-0.289377306,0.251751559,-1.149455867,0.250368055,0.474414222
GPSM1,1009.826072,0.253638842,0.200466251,1.265244606,0.205783657,0.418922165
PACSIN2,1001.036019,0.22567106,0.158250988,1.426032552,0.153858946,0.347286427
NCLN,1426.357867,0.0599956,0.073136935,0.820318762,0.412034413,0.640469399
COA7,855.3197942,0.174141388,0.384861657,0.452477884,0.65092475,0.819761011
ACSL4,774.0721641,-0.138306071,0.13754206,-1.005554738,0.314629806,0.545565309
ELOA-AS1,33.13798953,0.168096856,0.386052032,0.435425389,0.663253685,0.827742963
GSN,2508.660843,-0.200809078,0.265424102,-0.756559319,0.449313922,0.672745636
SRRM1,1665.148173,-0.184939269,0.196710648,-0.940158917,0.347136051,0.580114239
RAPGEF2,935.6737737,-0.1648676,0.132293539,-1.246225644,0.212681567,0.428789713
ST7,176.1177486,-0.201709274,0.155263403,-1.299142424,0.193895056,0.404388705
SEPTIN9,3125.964706,0.651087019,0.111383723,5.845441323,5.05E-09,1.08E-07
RRAS2,695.8078063,-0.077678966,0.156897611,-0.495093365,0.620534217,0.799108673
GAMT,957.2018623,0.599590176,0.144143801,4.159666735,3.19E-05,0.000332354
C8orf76,135.5938315,0.274038074,0.227458394,1.204783296,0.22828697,0.448163082
PPP1R15B,4085.822814,0.105151329,0.128749127,0.81671489,0.41409138,0.641911237
FAM222A,91.37499689,0.429525761,0.433112397,0.991718926,0.321334656,0.553011654
DGKB,47.06804629,3.050791522,0.326710404,9.337907481,9.83E-21,7.38E-19
ATXN2L,1504.986985,-0.272458985,0.304368463,-0.89516168,0.370700666,0.603320047
SIN3A,1125.582428,-0.368466732,0.156412505,-2.355737039,0.018485999,0.073702213
SIRT3,329.2585196,0.226511165,0.209020975,1.083676721,0.278508161,0.506150049
KDM4C,3045.591331,0.326560282,0.187951587,1.737470207,0.082304208,0.22601844
STPG1,127.116992,0.11999466,0.157515778,0.761794541,0.446182639,0.669943172
COX18,417.7413177,0.451603241,0.203048356,2.224116703,0.026140593,0.095910778
LILRA3,8.022879834,1.827479187,0.777504648,2.350441493,0.018751155,0.074526367
NIPAL3,551.4462209,0.442993651,0.121539842,3.64484306,0.000267555,0.002185305
ABCC6,501.6005915,2.03312253,0.250155919,8.127421255,4.39E-16,2.14E-14
RCAN3AS,3.624599359,0.936810376,1.003503364,0.933539846,0.350541307,0.583920646
CCDC168,8.963499215,-1.646926749,0.842688722,-1.954371413,0.050657309,0.158958478
WDSUB1,327.8835895,-1.13274219,0.129313991,-8.759625909,1.96E-18,1.19E-16
NUDT1,281.7096802,-0.443030951,0.186101699,-2.380585201,0.017285163,0.069807112
NKAIN3,54.26361915,-0.619999062,0.257838962,-2.404598039,0.016190263,0.066327074
ATRIP,29.52026848,0.237882837,0.313127867,0.75969871,0.4474347,0.670969257
ACTN1,2382.418014,-0.358276616,0.1235503,-2.89984416,0.003733482,0.020246113
POGLUT2,79.28167802,-0.088555962,0.288579666,-0.306868336,0.758943591,0.885201966
COX4I1,5813.485542,0.192786301,0.125320083,1.538351209,0.123962765,0.301075865
ST3GAL3,81.31175129,0.156873313,0.253652344,0.618457968,0.536273496,0.740154212
LIMCH1,286.4015877,-2.63722139,0.266680945,-9.889050719,4.64E-23,4.19E-21
SEPTIN10,2172.466754,-0.282329832,0.288574965,-0.978358716,0.327896939,0.559778891
ACYP1,152.2193498,-0.28174796,0.202638489,-1.390397062,0.164408338,0.363061087
RDX,3173.093941,-0.039481816,0.095416584,-0.413783582,0.679032609,0.837346818
CEP57L1,428.5033784,-0.274334337,0.261505163,-1.049058972,0.294150978,0.524423729
ENTPD6,1124.852346,0.202010411,0.072091908,2.802123241,0.005076748,0.026002393
CAMK2D,8.414096136,-1.077751144,1.152850211,-0.934857915,0.349861528,0.582973139
TMTC1,63.1427276,-3.523823944,0.919811843,-3.831026933,0.00012761,0.00114682
TXNDC15,842.4856714,-0.113894132,0.104435338,-1.090570821,0.275461775,0.502548884
ADGRL2,4377.886828,-0.463614094,0.162736707,-2.848859984,0.004387619,0.022993237
DDX31,697.2718446,0.050735779,0.187625078,0.270410433,0.786844514,0.900834255
NHLRC4,39.84048134,1.906213851,0.438441012,4.347708815,1.38E-05,0.000157473
ZBTB44,739.0891509,-0.93812592,0.112402848,-8.346104565,7.06E-17,3.66E-15
PUF60,3934.302362,0.078511648,0.1006431,0.780099654,0.43533222,0.659829107
SRPK2,952.3619019,-0.114025508,0.077378827,-1.473600884,0.140589083,0.328094161
AGER,188.6187476,-0.834932238,0.259655464,-3.215538874,0.001301999,0.008423977
SFXN2,286.0846843,0.135079022,0.147973267,0.912860986,0.361315659,0.594256519
MTRR,723.2617312,0.422192388,0.162917209,2.591453595,0.009557143,0.043262507
COMMD4P1,7.371856666,0.36730896,0.730780727,0.502625406,0.615227664,0.795622595
TBILA,4.45009891,1.154662874,1.528747578,0.755299888,0.450069066,0.67339138
UBXN2B,770.5665464,-0.606944737,0.095180519,-6.376774822,1.81E-10,4.65E-09
FAM92A,557.8511259,0.058860479,0.121051054,0.486245078,0.626793414,0.802649322
LCORL,371.5380771,0.009715607,0.126801767,0.076620442,0.938925497,0.974132991
FANCL,622.0547635,-0.298916566,0.202140443,-1.478756855,0.139205311,0.32583156
RSRP1,1660.711757,0.098043421,0.15741658,0.622827792,0.533397693,0.738282478
ZNF25,313.589304,-0.40558957,0.381779507,-1.062366008,0.288069559,0.517547637
UNC13B,769.563361,-0.233838904,0.132703285,-1.762118438,0.078049289,0.217699789
RABL2B,384.787138,-0.27097503,0.164639198,-1.645871904,0.099790134,0.259661853
CMC2,920.4747919,0.463369801,0.095366992,4.858806941,1.18E-06,1.69E-05
EPB41L2,1219.519883,-0.344186477,0.151560749,-2.270947326,0.023150167,0.087464423
FLCN,671.1892075,0.278383367,0.265670342,1.047852631,0.294706509,0.524904261
NAT1,150.9364687,0.116446997,0.306482779,0.379946296,0.703985281,0.853274792
INPP4A,778.8661886,-0.605216274,0.11110428,-5.447281363,5.11E-08,9.32E-07
CEP63,298.1286503,-0.026822431,0.118591421,-0.226175135,0.821065209,0.916967334
MTFR1L,704.7568426,-0.063501235,0.119091398,-0.533214289,0.593885251,0.780963147
LOC646471,19.62864277,-0.605320074,0.348754521,-1.735662299,0.082623563,0.226443674
FLOT2,1181.826245,-0.30215637,0.112373655,-2.688854156,0.007169774,0.034497618
GSS,1308.630158,-0.346499916,0.148145421,-2.338917484,0.019339704,0.076132802
HPS1,604.0525275,0.216028875,0.197208194,1.09543559,0.273325849,0.500088212
TASP1,294.4438724,0.473547779,0.159997485,2.959720142,0.003079186,0.017247202
FAM126B,591.9224206,0.701857131,0.2133843,3.289169493,0.001004835,0.006771874
ATL3,3612.273732,-0.358138776,0.132568302,-2.701541555,0.006901886,0.033471916
RPL24,7571.286074,0.208359131,0.128906097,1.616363663,0.10601571,0.270648024
RPL17,388.6703272,0.268997547,0.239517166,1.123082536,0.261402442,0.486969472
RPL23A,12139.50304,0.278608041,0.131723746,2.115093511,0.034421978,0.118925379
APP,5143.101973,0.056983834,0.116017241,0.491166943,0.623308378,0.800347329
ZNF148,1538.054273,-0.31833211,0.076994639,-4.134471079,3.56E-05,0.000368443
SLC6A9,305.2207213,0.069850948,0.173774593,0.401962948,0.687711295,0.843320216
DUS4L,60.87998145,0.256414537,0.342309702,0.749071778,0.453813944,0.676787534
PCDHB16,5.747067942,-0.653956905,0.603094782,-1.084335207,0.278216201,0.505923672
PPP4R4,274.9262363,-0.737520241,0.372086002,-1.98212305,0.04746547,0.1516508
MTAP,4675.994906,1.593554362,0.133724023,11.91673962,9.68E-33,1.63E-30
MSX1,130.4181536,0.945113669,0.416207497,2.270775214,0.023160589,0.087483789
CDC25B,827.9495421,-0.259492944,0.182914691,-1.418655561,0.155999459,0.350251334
IL1R1,322.8989839,-1.239310717,0.166125628,-7.460081476,8.65E-14,3.37E-12
FAM126A,755.6196029,0.162751171,0.156025812,1.043104144,0.296900062,0.527616484
ICA1L,189.5201328,0.013686589,0.142947452,0.095745598,0.923722625,0.966448073
LOC101928728,37.8069328,-0.052746022,0.296050457,-0.178165649,0.858592886,0.935107541
OAZ2,554.1218944,-0.272994693,0.11853182,-2.303134236,0.021271292,0.081984513
TPM1,544.892552,-0.386755212,0.202045341,-1.9142001,0.055594593,0.169774725
BRD2,21281.23617,0.011450579,0.193665593,0.059125519,0.952852133,0.979781595
ADAMTSL3,3.83345531,-2.070214228,1.214530418,-1.704538805,0.088280473,0.237339982
DDX24,6356.153721,0.305274889,0.090717631,3.365110888,0.000765129,0.00534313
ARHGAP12,1116.91511,0.349352983,0.13276086,2.631445625,0.008502247,0.039538322
PITRM1,3581.66453,0.167292792,0.107553339,1.555440235,0.119841258,0.294049004
BNIP2,1489.448557,-0.196458269,0.103616939,-1.89600534,0.057959338,0.175182498
RAPGEF1,1010.75785,0.263249645,0.104403271,2.521469325,0.011686586,0.051095562
TMEM121B,35.24782797,-0.001639979,0.458743021,-0.003574941,0.997147616,1
SAMD1,991.6135778,0.245937904,0.143880489,1.709320739,0.087391554,0.235640497
KLC4,179.8177016,-0.845698239,0.246562227,-3.429958635,0.000603673,0.004373454
ACTG1P20,96.17758479,-0.266555529,0.181307464,-1.470185088,0.141511632,0.329502276
RAB7A,1252.796701,0.259270749,0.136341452,1.901628187,0.05721978,0.17371004
SEMA3B,382.5693019,-0.742786248,0.795293452,-0.933977573,0.350315462,0.58361178
MAPKAPK3,1759.246935,0.426580011,0.102974126,4.142594148,3.43E-05,0.000356298
DAP3,2733.435429,0.163817583,0.155532463,1.053269394,0.292217542,0.521990846
LRP8,615.3931926,0.13455345,0.104460206,1.288083328,0.197716958,0.408962733
CABP1,8.971500586,-0.342683228,0.745705461,-0.459542334,0.645844759,0.816412622
ZNF320,12.02125514,-1.281009642,0.58650986,-2.184122945,0.028953215,0.103584407
DST,6934.191387,-0.316229042,0.1804316,-1.752625605,0.079666293,0.220867377
DISC1,8.841356204,-1.091441856,0.665655905,-1.639648725,0.101078226,0.261734653
B3GALNT1,401.4227102,-0.169819334,0.210358138,-0.807286733,0.419501306,0.646211188
VPS37A,1026.213764,0.089932205,0.104144659,0.863531604,0.387845251,0.619457344
MXD3,193.1600687,0.217203666,0.192207187,1.130049657,0.258455301,0.483718832
MED16,695.474453,-0.599718708,0.166883402,-3.593639031,0.000326092,0.002582157
IKBKE,558.3288533,1.260235665,0.177911536,7.08349608,1.41E-12,4.63E-11
ALG13,519.3107144,0.110436906,0.18799987,0.587430755,0.556914443,0.755263774
SCARNA1,36.12408646,-0.351946043,0.316904925,-1.110572969,0.266752203,0.493195981
ANKRD11,2152.898367,-0.064670093,0.17371339,-0.372280415,0.709684079,0.856587645
CYTOR,504.2485875,0.836318196,0.307649885,2.718408932,0.006559671,0.032085474
