gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PTOV1-AS2,160.9047359,-0.298679802,0.259153714,-1.152519857,0.249107515,0.472634727
ZNF324,323.4132621,0.205616148,0.139096022,1.478231693,0.139345774,0.324504933
SMYD4,462.420054,0.110324291,0.149216812,0.739355632,0.459691076,0.679539753
SCYL1,1480.373575,0.134974099,0.102507547,1.316723534,0.187931312,0.394390727
LOC400710,12.40654356,0.31924726,0.469523598,0.679938689,0.496543283,0.709998437
GLS2,272.8250353,-0.677689815,0.205040677,-3.305148156,0.000949262,0.006386929
PTCD3,2899.368075,-0.115248748,0.09003544,-1.28003759,0.200531916,0.412347341
MBTPS1,3470.916894,-0.068932565,0.084965183,-0.811303673,0.417191301,0.641923829
ANOS1,20.40877524,-0.507630174,0.737392105,-0.688412814,0.491192857,0.705489299
SLC2A12,158.6086347,0.494280696,0.239720267,2.061906159,0.039216671,0.132335234
SNAR-F,20.57349963,-0.57324218,0.465308886,-1.231960525,0.21796383,0.436108593
SLC7A5,2640.383603,0.304438943,0.266055885,1.144266901,0.252512966,0.476269726
ACOX3,258.9526904,-0.003709185,0.162303391,-0.022853404,0.981767209,0.994592503
PRAF2,102.3805044,0.347015596,0.213646793,1.62424903,0.104322671,0.26624583
LOC105372440,3.077922376,-0.606302281,0.783529263,-0.773809365,0.439043534,0.660424469
CKLF,349.9800666,-0.23022101,0.23457659,-0.98143216,0.326379673,0.556799196
RNGTT,800.9504989,-0.189853967,0.097967008,-1.937937792,0.052630813,0.163813032
SNORD88B,50.95251548,-0.060455257,0.258235115,-0.234109359,0.814900081,0.91251573
SNORD88A,16.73122645,-0.092459626,0.380037814,-0.243290595,0.80778029,0.909351518
SNORD88C,17.83692219,-0.029085002,0.438829243,-0.066278632,0.947155995,0.978316167
LINC01869,6.995829093,-0.755727669,0.825030542,-0.915999628,0.35966709,0.588332441
FSD1,199.1742907,0.788689435,0.179035881,4.405203206,1.06E-05,0.000119034
APIP,299.142388,0.038999177,0.143030255,0.272663827,0.785111643,0.899277035
C1orf198,894.261973,-0.182530516,0.113500908,-1.608185512,0.107794555,0.272463728
ZC3H4,1181.457373,-0.12763105,0.144858227,-0.881075607,0.378276899,0.605969654
FSTL3,423.0234861,0.083570201,0.134123388,0.623084472,0.533229014,0.738606025
TROAP,553.2283307,0.183506235,0.185073175,0.991533404,0.321425189,0.551272067
NUTM2A,37.98021997,0.606056375,0.283331286,2.139037959,0.032432594,0.114603071
FBLL1,4.923644719,0,1.879752676,0,1,1
NUTM2E,25.24654125,-0.06326019,0.296939888,-0.213040391,0.831295459,0.920383135
UBE2L5,4.208221723,0.363126204,0.761750181,0.476699859,0.633575863,0.808139468
PTGES,193.98397,0.175642603,0.148401935,1.183560062,0.236587258,0.458571735
SIKE1,1898.654562,-0.338899673,0.123482089,-2.74452495,0.006059855,0.030184471
ZFP82,632.7074378,-0.11840711,0.113885666,-1.039701609,0.298478553,0.527414285
PPP3R1,1053.023125,0.029990254,0.141711268,0.211629285,0.832396261,0.920809097
LINC01530,27.89769931,-0.070890408,0.501319189,-0.14140773,0.887547848,0.948752308
SPACA6P-AS,79.96591668,-0.10936506,0.353411229,-0.309455532,0.756975033,0.883952937
SPACA6,279.0318188,-0.396556816,0.20982702,-1.889922546,0.05876832,0.177572366
ZNF350-AS1,4.8215103,-0.551869088,0.709369387,-0.77797139,0.43658588,0.658346318
RNF2,1474.414688,0.139446788,0.089231661,1.562750118,0.118111381,0.290022389
ZNF615,316.9385488,-0.450208076,0.206798494,-2.177037496,0.02947777,0.106127682
ZNF575,3.553060501,0.089450428,1.074149229,0.083275606,0.933632397,0.971489515
ZNF616,200.0080029,0.14676687,0.270185918,0.543206953,0.58698732,0.777170053
CCDC127,507.7976368,-0.123853271,0.117402791,-1.054943166,0.291451319,0.519984947
MAPK15,232.5988558,1.172317327,0.345439128,3.393701614,0.000689548,0.004847648
MIR6801,5.208170246,-0.131330119,0.740863745,-0.177266225,0.85929928,0.933748142
ZNF480,729.4011239,-0.375469188,0.276624879,-1.357322558,0.174678743,0.376480099
ZNF610,22.62932026,0.21598098,0.34105169,0.633279315,0.526551259,0.733104647
WDR82,3072.525628,0.048796357,0.149174697,0.327108807,0.743585591,0.877136813
ZNF808,330.7307269,-0.205876492,0.17085339,-1.204989213,0.228207466,0.449235005
ZNF137P,12.19015737,-0.293215665,0.682650324,-0.429525416,0.667540902,0.829697194
ZNF611,359.6780501,0.074455217,0.183182175,0.40645449,0.684408689,0.840369309
GOLGA6C,4.951418187,1.168342963,1.210050549,0.965532361,0.334278235,0.564854114
SKIDA1,701.8126236,0.518419697,0.255299598,2.030632643,0.042292274,0.139136422
DOCK6,215.32817,0.651015091,0.413891707,1.572911659,0.115739275,0.285897462
MIR548K,5.168146917,0.36159231,0.8952311,0.40390946,0.6862793,0.841446071
MIR1205,5.03237007,-0.036294119,0.818025257,-0.044367969,0.964611094,0.986896627
ZNF321P,4.313184452,-0.19694468,0.734015196,-0.268311447,0.788459596,0.900733792
ZIC3,10.37193118,-1.180460156,0.738378916,-1.598718667,0.109883128,0.276095149
SEMA6A,39.56478447,-0.149034452,0.381573208,-0.390578922,0.696108508,0.847958727
FAM120C,218.4372076,0.091035061,0.255434645,0.356392772,0.721546441,0.863534569
STOML1,87.23201821,0.997544895,0.300494377,3.319679078,0.00090121,0.006103396
PRRT1,57.4788118,-0.126253239,0.566689906,-0.222790696,0.823698409,0.916794508
CLSPN,1107.316441,-0.14116304,0.250808329,-0.562832346,0.573549052,0.766991843
ZNF765,522.0113384,-0.162712042,0.277913991,-0.585476251,0.558227531,0.755296076
TPM3P9,305.4385188,-0.187283118,0.168278646,-1.11293454,0.265736544,0.492310031
STARD3NL,754.1743657,-0.032600011,0.104754538,-0.311203804,0.755645691,0.883288906
ZSWIM6,365.5618512,0.344861913,0.204199938,1.688844355,0.091249261,0.242675141
NCKIPSD,1229.44609,0.195489229,0.193049575,1.012637444,0.311233368,0.540868255
CNTNAP3,323.1542612,-0.34781813,0.155129496,-2.242114744,0.024953957,0.093808922
SERINC5,295.2187326,0.492566743,0.208141916,2.366494712,0.017957431,0.072960231
C17orf67,101.9362939,-0.148609427,0.21177607,-0.70172908,0.482848134,0.699179444
ZNF564,261.5252107,-0.509124458,0.178350351,-2.854631105,0.004308684,0.022781962
SLFN5,165.5275255,-0.773170321,0.379146619,-2.039238336,0.041426247,0.137212501
PRKCD,214.2609696,1.338452537,0.154250937,8.677111207,4.06E-18,2.31E-16
CLIP3,24.91747981,0.985841784,0.721182206,1.366980183,0.171631517,0.371853279
PSMD13,2433.837721,0.203661992,0.104749327,1.944279711,0.05186173,0.162091212
ITGAE,231.2725587,0.128256662,0.2094546,0.612336335,0.540315255,0.743372262
COMMD8,531.0162504,-0.210025293,0.184171472,-1.140379077,0.254128406,0.477879441
HCCS,470.2615063,0.051416909,0.140007179,0.367244802,0.713436424,0.858340865
ME1,749.9668592,-0.071383545,0.105506757,-0.676577947,0.498673775,0.711260119
LINC02861,4.467855099,2.306887203,0.862304186,2.675259196,0.007467149,0.035886638
INTS8,1069.988182,0.058318325,0.16409495,0.355393784,0.722294605,0.863866649
DEPDC1,1797.620633,-0.078005394,0.138466305,-0.563352898,0.573194604,0.766641982
DUS2,460.6409502,0.082333141,0.129166144,0.637420447,0.523851013,0.731017016
PRPF40B,211.3334064,0.205363237,0.227534399,0.902559073,0.366759956,0.595032226
SBNO1,4619.509448,-0.030560056,0.109493678,-0.279103382,0.780165488,0.896766575
LENG8-AS1,229.975113,-0.406885914,0.319510474,-1.27346659,0.202852521,0.415264537
PPIA,18641.45501,0.10087573,0.164066534,0.614846475,0.538656114,0.742498956
TMEM164,476.8773816,0.092639079,0.105339467,0.879433718,0.379166157,0.606872637
ZNF285,148.0550474,0.233702027,0.19862343,1.176608552,0.239351783,0.46214059
FOXO4,61.03356657,-0.951774579,0.499848704,-1.90412533,0.056893864,0.173549924
SPATA25,14.34790916,0.793039552,0.444449053,1.784320489,0.074371603,0.210679152
OSBPL1A,923.4482182,0.072491718,0.136568489,0.530808524,0.595551473,0.783600384
APOBEC3D,238.3315282,-0.19980271,0.156175741,-1.279345363,0.200775465,0.412488698
DIPK1B,300.3348033,-0.086543899,0.147831763,-0.585421545,0.558264305,0.755296076
SNRPG,2380.281038,-0.219196647,0.152622786,-1.436198702,0.150945808,0.342254339
KIF4B,14.07535164,-0.042485243,0.454570726,-0.093462338,0.925536268,0.967534212
USP20,291.7459068,0.543248723,0.14301683,3.798495059,0.000145577,0.001245513
GAS6-AS1,3.825364581,3.649949417,1.353039647,2.697592362,0.006984291,0.033954667
HOXC-AS3,9.579436029,-1.037060113,0.535779323,-1.935610555,0.052915417,0.164512865
IARS1,8461.136963,0.020274238,0.248911521,0.081451585,0.935082826,0.972114653
MIR148B,3.758759711,0.209188487,0.889237859,0.235244692,0.81401882,0.912066539
ZNF592,1181.739439,0.139939514,0.157642914,0.887699362,0.374702489,0.602603029
CREB3L4,149.3114715,-0.158730119,0.274031546,-0.579240314,0.562427032,0.758752835
HIVEP2,885.6701939,0.072184079,0.274645491,0.262826377,0.792684404,0.902440856
CENPI,572.2693087,-0.127203837,0.088294851,-1.440671071,0.149677631,0.340406873
TAF6L,326.984795,0.172948135,0.158219147,1.093092322,0.274353267,0.501812621
SNORD157,21.45225294,0.221487307,0.348299941,0.635909689,0.524835287,0.731704024
ZNF697,210.6061074,-0.597691505,0.270605896,-2.208715746,0.027194418,0.099908395
XRN2,2717.784797,-0.168771081,0.144156539,-1.170748702,0.241699803,0.464502309
RMDN1,783.4511374,0.057261158,0.216968759,0.263914301,0.791845956,0.901924665
ZNF580,201.0695003,-0.206834716,0.177261451,-1.166834156,0.24327735,0.465961882
LRRK1,8.490280494,1.020246265,0.623821726,1.635477289,0.101949032,0.262178498
ATP5IF1,2675.406684,-0.022613475,0.194605566,-0.116201584,0.907492782,0.959173648
POLR3K,293.483177,0.191087052,0.321120366,0.595063636,0.551800935,0.75148846
KCTD20,2025.377794,-0.846289663,0.22121329,-3.825672789,0.000130415,0.001133194
TNF,3.297712669,2.599079245,2.346770683,1.107513088,0.268072157,0.495193009
BRSK1,208.60081,0.209518192,0.411745358,0.508853805,0.610854702,0.794551257
TBL1XR1,4158.624423,-0.222088926,0.128681115,-1.725885932,0.084367936,0.229775691
GRWD1,1036.296327,-0.317953287,0.227384023,-1.398309711,0.162020083,0.358314062
ZNF667-AS1,421.3767956,-0.44476588,0.122224288,-3.638932064,0.000273771,0.002184613
COPS9,748.7603525,-0.454512409,0.182430617,-2.49142615,0.012723141,0.055568707
CAPNS1,4004.784386,-0.381763437,0.146850707,-2.599670405,0.009331334,0.043092892
TMEM240,15.53443996,0.394980054,0.58331603,0.67712875,0.498324269,0.711199137
LRRC69,72.37723986,-0.182533064,0.271947821,-0.671206204,0.502089177,0.713727111
ZNF460-AS1,18.53345098,-0.027436857,0.473070961,-0.057997338,0.953750749,0.981778434
ZNF460,1940.717877,-0.149049776,0.168892844,-0.882510901,0.377500588,0.60519696
ZNRD2-AS1,42.03661957,0.072577523,0.404953555,0.179224313,0.857761574,0.933296858
RFX2,194.0867403,0.031776908,0.277723069,0.114419405,0.908905332,0.959868185
ZNF548,485.2746652,-0.318561514,0.123630543,-2.576721784,0.00997422,0.045524775
SLC38A10,1101.5176,0.409638235,0.247290993,1.656502853,0.097620028,0.254817892
ZNF549,444.5092434,-0.049811773,0.183950075,-0.270789631,0.786552835,0.89992933
CTSH,306.9967098,0.320543428,0.223794784,1.432309646,0.152055224,0.343825898
GLE1,1149.243147,0.188921353,0.110501165,1.709677481,0.087325529,0.23546247
FKBP1AP1,4.082458022,0.75695704,0.936156138,0.808579904,0.418756828,0.642972727
UBE2CP5,28.23906845,-0.266237042,0.362189766,-0.735076103,0.462293147,0.681701508
XPO6,3141.573751,0.211911421,0.20740504,1.02172744,0.30690992,0.535891973
WDR7,293.1159597,-0.185956803,0.163585939,-1.13675297,0.255641569,0.479850845
MVB12B,193.0728419,-0.07480447,0.154575272,-0.483935555,0.628431606,0.805621519
LOC100128398,106.2988438,-0.235520782,0.180529897,-1.304608189,0.192026298,0.399885325
NRBP2,596.3183014,-0.089276899,0.251350088,-0.355189448,0.722447669,0.86389242
H3C13,3163.355232,-0.188724909,0.255688274,-0.738105453,0.46045037,0.680418609
HSDL2,848.305308,0.102581536,0.15295872,0.670648498,0.502444479,0.7139864
ZNF274,415.3534477,-0.012788287,0.233771604,-0.054704194,0.956374128,0.983404216
ZNF8-ERVK3-1,70.87532389,0.03148618,0.345099273,0.091238037,0.927303451,0.96864595
LOC105372480,100.4869494,0.076892581,0.238939576,0.321807639,0.747598427,0.879850211
A1BG-AS1,185.6142242,0.361904744,0.140000102,2.585031994,0.009736996,0.044659734
LOC105372483,8.15709618,-0.357995648,0.679992922,-0.526469668,0.598561922,0.78574631
ZNF584,347.0562966,-0.359106968,0.124465562,-2.885191379,0.003911758,0.021040188
ZNF446,128.9545066,-0.132596342,0.215583652,-0.615057502,0.538516746,0.742498956
ACAD10,263.8524857,0.298016343,0.25977193,1.147223038,0.251289452,0.474980075
MZF1-AS1,166.5081075,0.140007321,0.220771688,0.634172445,0.525968288,0.732518634
CENPBD1P1,686.9042623,0.138651944,0.126864718,1.092911781,0.274432535,0.501835118
FSIP1,22.58179603,0.250645627,0.401617276,0.624090751,0.532567987,0.738061751
ITFG2,285.881843,0.071432649,0.156115034,0.457564191,0.647265575,0.817395472
LCMT1,622.6453531,0.120418719,0.085554624,1.407506855,0.159277146,0.354142707
MTERF3,522.2286087,-0.132206367,0.158928608,-0.831860095,0.405487918,0.631362972
CD24,31.72265264,-3.640551194,0.786629628,-4.628037216,3.69E-06,4.60E-05
STAT3,1890.440688,0.034675163,0.238195104,0.145574626,0.8842572,0.947008947
IRF2,278.5501179,0.003138192,0.157939917,0.01986953,0.984147452,0.995843397
IPPK,705.2677809,0.086472193,0.196059833,0.44105002,0.659176785,0.824869859
CCDC144A,34.22535781,1.66077559,0.727192129,2.283819535,0.022382139,0.086558119
ING3,166.4133033,-0.081111521,0.191084849,-0.424479078,0.67121646,0.832181452
UHRF1,1960.340602,-0.475129837,0.230560784,-2.060757375,0.039326193,0.132507537
LDLR,791.831543,1.646657163,0.186623834,8.823402285,1.11E-18,6.89E-17
PSME2,2180.523617,-0.027969786,0.157116312,-0.178019616,0.858707571,0.933531024
FRMD4B,7.440090967,0.54799545,1.34512561,0.407393515,0.683718989,0.840252854
TMEM258,837.9489325,0.025003874,0.173355974,0.144234279,0.885315473,0.947495204
WDR5,1174.25355,0.094502905,0.070869671,1.333474594,0.182376107,0.386811574
ERP44,691.9103319,0.354174776,0.106506377,3.325385626,0.000882963,0.005999501
ZDHHC15,166.8894632,-0.503315698,0.158397103,-3.177556208,0.001485219,0.009349408
ZBTB22,1253.69449,0.233137246,0.139604447,1.669984388,0.094922452,0.24947161
MFN2,2989.765508,0.053253034,0.111031101,0.479622676,0.631495719,0.80729404
MMP23B,3.465210238,1.737954484,1.546726757,1.123633813,0.261168405,0.486483364
FOXD3-AS1,58.54824707,-0.299801674,0.27376547,-1.095104044,0.273471057,0.500935223
CHEK2,277.620469,-0.334031069,0.150670989,-2.216956763,0.026626046,0.098435325
STEAP3,744.8319304,0.011151554,0.130759649,0.085282837,0.932036536,0.970722132
GULP1,386.4361076,-0.876518955,0.187840305,-4.666298617,3.07E-06,3.87E-05
NCBP2,1717.756043,-0.163919379,0.134367974,-1.219928928,0.222491819,0.441774235
DNAH1,199.5554849,0.035042733,0.301473833,0.11623806,0.907463874,0.959173648
MTPAP,889.2345255,-0.157839669,0.122149327,-1.292186154,0.196292685,0.405751793
DENND5A,2921.547451,-0.222260638,0.218469066,-1.01735519,0.308984491,0.538301194
VPS26C,1014.734212,0.10861947,0.08779469,1.237198621,0.216013353,0.434121551
PIM1,100.4814592,0.245122837,0.343009078,0.714624926,0.474840839,0.693165065
PPP4R1,1682.671269,-0.128095708,0.098625789,-1.298805415,0.194010716,0.402697789
U2AF1L4,135.826287,-0.258278614,0.229072793,-1.12749581,0.259532911,0.484512277
NSMCE1,277.3185593,-0.153164245,0.201039794,-0.761860334,0.446143366,0.666612042
SCAP,1226.849798,0.225897419,0.096414032,2.342993178,0.019129733,0.076807226
NAPG,704.7447874,-0.13949708,0.118338054,-1.178801543,0.23847721,0.46099082
PEX12,106.4024392,0.173465194,0.352944934,0.491479484,0.623087359,0.80210036
SULF2,8.722317503,-2.634008127,0.838186889,-3.142506952,0.001675077,0.010297331
ADSS1,103.9361337,0.355925231,0.250284051,1.422085145,0.155001535,0.347869309
NEK10,43.80962126,-1.465015116,0.36531344,-4.010296248,6.06E-05,0.000571092
RRM1,3049.06407,-0.211986172,0.145770959,-1.454241452,0.145879376,0.334950728
TSPEAR,5.481861178,5.757496576,1.34616235,4.276970437,1.89E-05,0.000201767
TMEM163,59.11227181,-1.860742692,0.298237202,-6.23913677,4.40E-10,1.05E-08
ATP5ME,2330.036119,0.226033344,0.131779829,1.71523477,0.086302192,0.233439157
NPEPPS,2299.309084,0.037635981,0.210345878,0.178924261,0.857997172,0.933438536
RPS3A,23488.04778,-0.073058796,0.169890961,-0.430033452,0.667171308,0.829594675
ARHGDIB,5.915849598,1.370867407,0.683909488,2.004457362,0.04502109,0.146130549
LRIG2,654.200688,-0.235958139,0.166926475,-1.413545327,0.157495444,0.351507869
SLAIN2,789.1247214,-0.034818103,0.132832938,-0.262119496,0.793229316,0.902741763
FAM204A,1271.465689,0.140342,0.109826548,1.277851319,0.201301856,0.41331312
SMARCE1,2116.569001,-0.104424976,0.089101519,-1.1719775,0.24120609,0.464039389
ABHD12,458.2209092,0.399217972,0.171464196,2.328287659,0.019896834,0.0792706
CDCA4,1090.419358,-0.147842891,0.165606017,-0.892738641,0.371997152,0.600184485
LINC00472,19.10355104,0.48841196,0.444740576,1.098195188,0.272119267,0.499596094
RNF166,365.4044186,-0.144441692,0.180414997,-0.800608015,0.423358609,0.647014841
NRSN2,463.8510655,0.010928002,0.251670962,0.043421782,0.965365314,0.98719781
CHKA,361.6781639,0.16465483,0.22716204,0.724834262,0.468553714,0.687656174
RABAC1,440.2445195,0.595090978,0.127887691,4.65323107,3.27E-06,4.10E-05
FLVCR1,1389.042814,-0.06793983,0.156224279,-0.4348865,0.663644814,0.827826993
SNAPC1,627.7062015,0.717408359,0.141478633,5.070789451,3.96E-07,5.96E-06
MYO1G,2.59167218,-0.663556331,1.02229996,-0.649081832,0.516285484,0.725417117
CDH24,144.7054358,-0.734366556,0.26707501,-2.749664062,0.005965639,0.029833614
FAM200A,253.0108523,-0.304597796,0.172974269,-1.760942818,0.078248082,0.218586473
MAMLD1,35.61110875,-0.122920604,0.3937251,-0.312199055,0.75488925,0.882979004
MSH3,628.5164206,0.005748814,0.130604148,0.044017088,0.964890783,0.986938259
KLHL25,208.82276,0.60766118,0.148133937,4.102106448,4.09E-05,0.000402294
GALNT17,29.3804564,0.329002565,0.279745745,1.176077102,0.239564067,0.462334299
MPP5,1081.496371,-0.380660222,0.247982309,-1.53502975,0.12477652,0.301588903
SOX4,180.6388005,-0.485175705,0.329160213,-1.473980409,0.140486866,0.326242381
ADI1,3651.739043,-0.282608958,0.205305816,-1.376526798,0.168658597,0.367484857
TXLNG,1400.826067,-0.176791134,0.108701216,-1.626395189,0.103865614,0.265663085
ABCB9,249.7995222,0.494343155,0.145203192,3.404492339,0.000662872,0.004691222
UHRF1BP1L,1136.449229,0.357514069,0.112465212,3.178885819,0.001478423,0.009317281
NECTIN3,28.29607471,3.500474372,0.688648619,5.083106649,3.71E-07,5.63E-06
PNN,3403.731552,-0.241168853,0.155274054,-1.553181921,0.120379679,0.294400806
CNOT2-DT,64.66201888,-0.268955328,0.243900227,-1.102726847,0.270145804,0.497354926
PLS1,691.602893,0.051306951,0.096406025,0.532196519,0.594589894,0.783021276
GANC,248.8709117,-0.235027772,0.233723586,-1.005580033,0.314617633,0.544572363
PRRT4,11.11196107,-3.558314532,1.347451444,-2.640773846,0.008271691,0.03912709
LEAP2,6.02213143,-0.542862924,0.766787792,-0.707970223,0.478963749,0.696673914
NIBAN1,5711.172519,2.909276279,0.278969358,10.4286589,1.83E-25,2.12E-23
NOP56,4556.096142,0.088292478,0.267564772,0.329985435,0.741410968,0.875697273
RMI1,446.6425427,0.067256387,0.188340782,0.357099438,0.721017365,0.863214093
GNG3,4.140116609,0.550980993,0.850057665,0.648168961,0.516875675,0.725814197
C8orf88,16.69822624,-3.319673542,1.473606708,-2.252754093,0.024274658,0.091859978
AAR2,514.2827686,0.119048935,0.261839467,0.454663831,0.649351105,0.818698696
CWF19L2,457.4710591,-0.373573298,0.118001183,-3.165843675,0.001546339,0.00964593
ADCY9,318.9390861,1.193776055,0.221365776,5.392776041,6.94E-08,1.20E-06
ZNF408,236.9799092,-0.142596431,0.243545678,-0.585501792,0.558210362,0.755296076
SDAD1,816.6550671,0.099695125,0.137784634,0.723557642,0.469337354,0.688478264
SLFN12,3.362347095,-0.049706436,0.942536504,-0.052736882,0.957941553,0.984157144
TNFRSF9,5.561175661,-2.324121844,1.669209537,-1.392348769,0.16381681,0.36103083
DPYSL4,990.7476003,0.88133595,0.320421725,2.750549921,0.005949533,0.029771093
KAZALD1,974.4876456,0.459298474,0.187595523,2.448344544,0.014351435,0.061203816
RFT1,538.1372789,-0.059404135,0.121265836,-0.489867035,0.624227991,0.802849642
PPP1R3D,216.1886387,-0.06234195,0.190397526,-0.327430465,0.743342328,0.876975114
ANO9,17.04022293,4.404301873,1.133453354,3.885737211,0.00010202,0.000915352
